adc_id,adc_name,drug_status,antibody_name,antigen_id,antigen_name,payload_id,payload_name,payload_identity,payload_target,payload_mechanism,linker_name,cell_line,disease_model,value_nM_min,label_10nM,source_activity_rows,has_conflicting_10nM_labels,source_activity_ids,source_url,cell_antigen_context
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,CMK cells,Down syndrome,10000,0,1,0,ADCC001220,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,CMK cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Daudi cells,Burkitt lymphoma,0.08,1,1,0,ADCC001199,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,Daudi cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,DoHH2 cells,Diffuse large B-cell lymphoma germinal center B-cell type,0.98,1,1,0,ADCC001204,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,DoHH2 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,EoL-1 cells,Chronic eosinophilic leukemia,10000,0,1,0,ADCC001216,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,EoL-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Granta-519 cells,Mantle cell lymphoma,0.08,1,1,0,ADCC001202,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,Granta-519 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,HEL 92.1 cells,Acute erythroid leukemia,10000,0,1,0,ADCC001222,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,HEL 92.1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,HL-60 cells,Adult acute myeloid leukemia,10000,0,1,0,ADCC001217,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,HL-60 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,JVM-3 cells,B-cell prolymphocytic leukemia,0.5,1,1,0,ADCC001207,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,JVM-3 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,KG-1 cells,Adult acute myeloid leukemia,10000,0,1,0,ADCC001219,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,KG-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Kasumi-1 cells,Myeloid leukemia with maturation,3.5,1,1,0,ADCC001213,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,Kasumi-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,MOLM-13 cells,Adult acute myeloid leukemia,1.3,1,1,0,ADCC001211,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,MOLM-13 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,MOLT-4 cells,Adult T acute lymphoblastic leukemia,10000,0,1,0,ADCC001223,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,MOLT-4 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,MV4-11 cells,Childhood acute monocytic leukemia,1.2,1,1,0,ADCC001210,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,MV4-11 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Mino cells,Mantle cell lymphoma,0.07,1,1,0,ADCC001201,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,Mino cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,OCI-AML-2 cells,Adult acute myeloid leukemia,1.1,1,1,0,ADCC001212,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,OCI-AML-2 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,PL-21 cells,Acute myeloid leukemia,10000,0,1,0,ADCC001215,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,PL-21 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,REC-1 cells,Mantle cell lymphoma,10000,0,1,0,ADCC001203,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,REC-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Ramos cells,Burkitt lymphoma,0.05,1,1,0,ADCC001200,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,Ramos cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,SKM-1 cells,Acute myeloid leukemia,0.71,1,1,0,ADCC001209,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,SKM-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,SU-DHL-4 cells,Diffuse large B-cell lymphoma,0.23,1,1,0,ADCC001205,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,SU-DHL-4 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,TF-1a cells,Acute erythroid leukemia,10000,0,1,0,ADCC001221,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,TF-1a cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,THP-1 cells,Childhood acute monocytic leukemia,0.13,1,1,0,ADCC001208,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,THP-1 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,UT-7 cells,Adult acute megakaryoblastic leukemia,10000,0,1,0,ADCC001218,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,UT-7 cells || Leukocyte antigen CD37 (CD37)
DRG0WJWEG,AGS67E,Phase 1 (discontinued),AGS67C,TAR0DPWRE,Leukocyte antigen CD37 (CD37),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,WSU-DLCL2 cells,Diffuse large B-cell lymphoma,19.7,0,1,0,ADCC001206,https://adcdb.idrblab.net/data/adc/details/DRG0WJWEG,WSU-DLCL2 cells || Leukocyte antigen CD37 (CD37)
DRG0QLCMJ,PD-L1 ADC 3,Investigative,Atezolizumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,A431 cells,Skin squamous cell carcinoma,11.94,0,1,0,ADCC002589,https://adcdb.idrblab.net/data/adc/details/DRG0QLCMJ,A431 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0IWWAX,PD-L1 ADC 1,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,AsPC-1 cells,Pancreatic ductal adenocarcinoma,663.08,0,1,0,ADCC002582,https://adcdb.idrblab.net/data/adc/details/DRG0IWWAX,AsPC-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0ONBQK,PD-L1 ADC 2,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,AsPC-1 cells,Pancreatic ductal adenocarcinoma,653.93,0,1,0,ADCC002586,https://adcdb.idrblab.net/data/adc/details/DRG0ONBQK,AsPC-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0IWWAX,PD-L1 ADC 1,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,Calu-1 cells,Lung squamous cell carcinoma,663.08,0,1,0,ADCC002579,https://adcdb.idrblab.net/data/adc/details/DRG0IWWAX,Calu-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0ONBQK,PD-L1 ADC 2,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,Calu-1 cells,Lung squamous cell carcinoma,653.93,0,1,0,ADCC002583,https://adcdb.idrblab.net/data/adc/details/DRG0ONBQK,Calu-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0IWWAX,PD-L1 ADC 1,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,MDA-MB-231 cells,Breast adenocarcinoma,663.08,0,1,0,ADCC002580,https://adcdb.idrblab.net/data/adc/details/DRG0IWWAX,MDA-MB-231 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0ONBQK,PD-L1 ADC 2,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,MDA-MB-231 cells,Breast adenocarcinoma,653.93,0,1,0,ADCC002584,https://adcdb.idrblab.net/data/adc/details/DRG0ONBQK,MDA-MB-231 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0QLCMJ,PD-L1 ADC 3,Investigative,Atezolizumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,MDA-MB-231 cells,Breast adenocarcinoma,10.33,0,1,0,ADCC002587,https://adcdb.idrblab.net/data/adc/details/DRG0QLCMJ,MDA-MB-231 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0QLCMJ,PD-L1 ADC 3,Investigative,Atezolizumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,PC-9 cells,Lung adenocarcinoma,9.75,1,1,0,ADCC002588,https://adcdb.idrblab.net/data/adc/details/DRG0QLCMJ,PC-9 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0IWWAX,PD-L1 ADC 1,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Ala-PABC,SK-MES-1 cells,Lung squamous cell carcinoma,265.3,0,1,0,ADCC002581,https://adcdb.idrblab.net/data/adc/details/DRG0IWWAX,SK-MES-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0ONBQK,PD-L1 ADC 2,Investigative,Avelumab,TAR0SYQPS,Programmed cell death 1 ligand 1 (PD-L1),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,SK-MES-1 cells,Lung squamous cell carcinoma,272.1,0,1,0,ADCC002585,https://adcdb.idrblab.net/data/adc/details/DRG0ONBQK,SK-MES-1 cells || Programmed cell death 1 ligand 1 (PD-L1)
DRG0HCHFN,Mil40-12C,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12C,BT-474 cells,Invasive breast carcinoma,0.1,1,1,0,ADCC002440,https://adcdb.idrblab.net/data/adc/details/DRG0HCHFN,BT-474 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0VVVWC,Mil40-12B,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12B,BT-474 cells,Invasive breast carcinoma,0.1026,1,1,0,ADCC002433,https://adcdb.idrblab.net/data/adc/details/DRG0VVVWC,BT-474 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0XOWVF,Mil40-12A,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12A,BT-474 cells,Invasive breast carcinoma,0.09,1,1,0,ADCC002427,https://adcdb.idrblab.net/data/adc/details/DRG0XOWVF,BT-474 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0BZNZA,HER2 WT-Mc-Val-Cit-PABC-MMAE,Investigative,Anti-HER2 mAb WT,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,CVCL_0033,Breast adenocarcinoma,2.3,1,1,0,ADCC007527,https://adcdb.idrblab.net/data/adc/details/DRG0BZNZA,CVCL_0033 || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0BZNZA,HER2 WT-Mc-Val-Cit-PABC-MMAE,Investigative,Anti-HER2 mAb WT,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,CVCL_0062,Breast adenocarcinoma,100,0,1,0,ADCC007533,https://adcdb.idrblab.net/data/adc/details/DRG0BZNZA,CVCL_0062 || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0HCHFN,Mil40-12C,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12C,MCF-7 cells,Invasive breast carcinoma,20.07,0,1,0,ADCC002444,https://adcdb.idrblab.net/data/adc/details/DRG0HCHFN,MCF-7 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0VVVWC,Mil40-12B,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12B,MCF-7 cells,Invasive breast carcinoma,26.44,0,1,0,ADCC002437,https://adcdb.idrblab.net/data/adc/details/DRG0VVVWC,MCF-7 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0XOWVF,Mil40-12A,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12A,MCF-7 cells,Invasive breast carcinoma,23.31,0,1,0,ADCC002431,https://adcdb.idrblab.net/data/adc/details/DRG0XOWVF,MCF-7 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,MDA-MB-231 cells,Breast adenocarcinoma,66,0,1,0,ADCC006883,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,MDA-MB-231 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0HCHFN,Mil40-12C,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12C,MDA-MB-468 cells,Breast adenocarcinoma,12.71,0,1,0,ADCC002445,https://adcdb.idrblab.net/data/adc/details/DRG0HCHFN,MDA-MB-468 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0VVVWC,Mil40-12B,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12B,MDA-MB-468 cells,Breast adenocarcinoma,11.52,0,1,0,ADCC002438,https://adcdb.idrblab.net/data/adc/details/DRG0VVVWC,MDA-MB-468 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0XOWVF,Mil40-12A,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12A,MDA-MB-468 cells,Breast adenocarcinoma,24.14,0,1,0,ADCC002432,https://adcdb.idrblab.net/data/adc/details/DRG0XOWVF,MDA-MB-468 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0CIWNZ,IgG1 (trastuzumab)-vc-MMAE,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,NCI-N87 cells,Gastric tubular adenocarcinoma,27.4,0,1,0,ADCC003154,https://adcdb.idrblab.net/data/adc/details/DRG0CIWNZ,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0CXIUK,T-CpHK-Tet-ADC,Investigative,Trastuzumab-CpHK,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Tetrazine-PEG5-Val-Ala-PABC,NCI-N87 cells,Gastric tubular adenocarcinoma,0.4,1,1,0,ADCC002159,https://adcdb.idrblab.net/data/adc/details/DRG0CXIUK,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0HCHFN,Mil40-12C,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12C,NCI-N87 cells,Gastric tubular adenocarcinoma,0.06,1,1,0,ADCC002441,https://adcdb.idrblab.net/data/adc/details/DRG0HCHFN,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0NPYPV,T-CpHK-Mal-ADC,Investigative,Trastuzumab-CpHK,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,NCI-N87 cells,Gastric tubular adenocarcinoma,0.4,1,1,0,ADCC002162,https://adcdb.idrblab.net/data/adc/details/DRG0NPYPV,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,NCI-N87 cells,Gastric tubular adenocarcinoma,0.09,1,1,0,ADCC006837,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0VVVWC,Mil40-12B,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12B,NCI-N87 cells,Gastric tubular adenocarcinoma,0.0536,1,1,0,ADCC002434,https://adcdb.idrblab.net/data/adc/details/DRG0VVVWC,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0XOWVF,Mil40-12A,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12A,NCI-N87 cells,Gastric tubular adenocarcinoma,0.05,1,1,0,ADCC002428,https://adcdb.idrblab.net/data/adc/details/DRG0XOWVF,NCI-N87 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0CXIUK,T-CpHK-Tet-ADC,Investigative,Trastuzumab-CpHK,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Tetrazine-PEG5-Val-Ala-PABC,SK-BR-3 cells,Breast adenocarcinoma,0.3,1,1,0,ADCC002158,https://adcdb.idrblab.net/data/adc/details/DRG0CXIUK,SK-BR-3 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0HCHFN,Mil40-12C,Investigative,Mil40,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Maleamic methyl ester-based linker 12C,SK-BR-3 cells,Breast adenocarcinoma,0.02,1,1,0,ADCC002442,https://adcdb.idrblab.net/data/adc/details/DRG0HCHFN,SK-BR-3 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0NPYPV,T-CpHK-Mal-ADC,Investigative,Trastuzumab-CpHK,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,Mc-Val-Cit-PABC,SK-BR-3 cells,Breast adenocarcinoma,0.2,1,1,0,ADCC002161,https://adcdb.idrblab.net/data/adc/details/DRG0NPYPV,SK-BR-3 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
DRG0TDKHC,HER2-gsADC-48,Investigative,Trastuzumab,TAR0THKZD,Receptor tyrosine-protein kinase erbB-2 (HER2),PAY0FSXOW,Monomethyl auristatin E,PAY0FSXOW,Microtubule (MT),microtubule-disrupting,2-Aminobenzamide oxime,SK-BR-3 cells,Breast adenocarcinoma,0.08,1,1,0,ADCC006791,https://adcdb.idrblab.net/data/adc/details/DRG0TDKHC,SK-BR-3 cells || Receptor tyrosine-protein kinase erbB-2 (HER2)
